STAND_CN,STANDPLOT_CN,VARIANT,FPAG
30852504020004,30852504020004_4,EC,CEF1
30852505020004,30852505020004_1,EC,CES1
30852505020004,30852505020004_2,EC,CES1
30852505020004,30852505020004_3,EC,CES1
30852505020004,30852505020004_4,EC,CES1
30852507020004,30852507020004_1,EC,CES3
30852507020004,30852507020004_2,EC,CES3
30852507020004,30852507020004_3,EC,CES3
30852507020004,30852507020004_4,EC,CES3
30852509020004,30852509020004_1,EC,CDS6
30852509020004,30852509020004_2,EC,CDS6
30852509020004,30852509020004_3,EC,CDS6
30852509020004,30852509020004_4,EC,CDS6
30852512020004,30852512020004_1,EC,CES4
30852512020004,30852512020004_2,EC,CES4
30852512020004,30852512020004_3,EC,CES4
30852512020004,30852512020004_4,EC,CES4
30852513020004,30852513020004_1,EC,CDS8
30852513020004,30852513020004_2,EC,CDS8
30852513020004,30852513020004_3,EC,CDS8
30852513020004,30852513020004_4,EC,CDS8
30852514020004,30852514020004_1,EC,CCF2
30852514020004,30852514020004_2,EC,CCF2
30852514020004,30852514020004_3,EC,CCF2
30852514020004,30852514020004_4,EC,CCF2
30852515020004,30852515020004_1,EC,CDS8
30852515020004,30852515020004_2,EC,CDS8
30852515020004,30852515020004_3,EC,CES3
30852515020004,30852515020004_4,EC,CDS8
30852518020004,30852518020004_1,EC,CDS6
30852518020004,30852518020004_2,EC,CDS4
30852518020004,30852518020004_3,EC,CDS6
30852518020004,30852518020004_4,EC,CDG1
30852519020004,30852519020004_1,EC,CES4
30852519020004,30852519020004_2,EC,CES4
30852519020004,30852519020004_3,EC,CES4
30852519020004,30852519020004_4,EC,CES4
30852520020004,30852520020004_1,EC,CWF4
30852520020004,30852520020004_2,EC,CWF4
30852520020004,30852520020004_3,EC,CWF4
30852520020004,30852520020004_4,EC,CWF4
30852521020004,30852521020004_2,EC,CES1
30852521020004,30852521020004_3,EC,CDS8
30852521020004,30852521020004_4,EC,CDS8
30852524020004,30852524020004_1,EC,CDG1
30852524020004,30852524020004_2,EC,CDG1
30852524020004,30852524020004_3,EC,CDG1
30852524020004,30852524020004_4,EC,CDG1
30852525020004,30852525020004_1,WC,CFS3
30852525020004,30852525020004_2,WC,CFS3
30852525020004,30852525020004_3,WC,CFS3
30852525020004,30852525020004_4,WC,CFS3
30852526020004,30852526020004_1,EC,CDG1
30852526020004,30852526020004_2,EC,CDG1
30852526020004,30852526020004_3,EC,CDG1
30852526020004,30852526020004_4,EC,CDG1
30852527020004,30852527020004_1,WC,CFS2
30852527020004,30852527020004_2,WC,CFS2
30852527020004,30852527020004_3,WC,CFS2
30852527020004,30852527020004_4,WC,CFS2
30852528020004,30852528020004_1,WC,CFS2
30852528020004,30852528020004_2,WC,CFS2
30852528020004,30852528020004_3,WC,CFS2
30852528020004,30852528020004_4,WC,CFS2
30852529020004,30852529020004_2,EC,CDG3
30852529020004,30852529020004_3,EC,CDG3
30852530020004,30852530020004_1,EC,CDG1
30852530020004,30852530020004_2,EC,CWS5
30852530020004,30852530020004_3,EC,CDG1
30852530020004,30852530020004_4,EC,CDG1
30852532020004,30852532020004_1,EC,CDS6
30852532020004,30852532020004_2,EC,CDS6
30852532020004,30852532020004_3,EC,CDS6
30852532020004,30852532020004_4,EC,CDS6
30852534020004,30852534020004_1,EC,CDS6
30852534020004,30852534020004_2,EC,CDS6
30852534020004,30852534020004_3,EC,CDS6
30852534020004,30852534020004_4,EC,CDS6
30852535020004,30852535020004_1,EC,CES3
30852535020004,30852535020004_2,EC,CES3
30852535020004,30852535020004_3,EC,CES3
30852535020004,30852535020004_4,EC,CES3
30852536020004,30852536020004_1,EC,CMS1
30852536020004,30852536020004_2,EC,CMS1
30852536020004,30852536020004_3,EC,CMS1
30852536020004,30852536020004_4,EC,CMS3
30852537020004,30852537020004_1,WC,CFF3
30852537020004,30852537020004_2,WC,CFF3
30852537020004,30852537020004_4,WC,CFF3
30852538020004,30852538020004_1,WC,CFS1
30852538020004,30852538020004_2,WC,CFS1
30852538020004,30852538020004_3,WC,CFS1
30852538020004,30852538020004_4,WC,CFS1
30852539020004,30852539020004_1,WC,CHS1
30852539020004,30852539020004_2,WC,CHS1
30852539020004,30852539020004_3,WC,CHS1
30852539020004,30852539020004_4,WC,CHS1
30852540020004,30852540020004_1,EC,CEG3
30852540020004,30852540020004_3,EC,CEG3
30852541020004,30852541020004_1,EC,CWG1
30852541020004,30852541020004_2,EC,CWG1
30852541020004,30852541020004_3,EC,CWG1
30852541020004,30852541020004_4,EC,CWG1
30852542020004,30852542020004_1,EC,CDG1
30852542020004,30852542020004_2,EC,CDG1
30852542020004,30852542020004_3,EC,CDG1
30852542020004,30852542020004_4,EC,CDG1
30852546020004,30852546020004_1,EC,CEF1
30852546020004,30852546020004_2,EC,CEF1
30852546020004,30852546020004_3,EC,CEF1
30852546020004,30852546020004_4,EC,CEF1
30852548020004,30852548020004_1,WC,CHS1
30852548020004,30852548020004_2,WC,CHS1
30852548020004,30852548020004_3,WC,CHS1
30852548020004,30852548020004_4,WC,CHS1
30852549020004,30852549020004_1,EC,CEG1
30852549020004,30852549020004_2,EC,CES4
30852549020004,30852549020004_4,EC,CEG1
30852550020004,30852550020004_1,WC,CHF1
30852550020004,30852550020004_2,WC,CHF1
30852550020004,30852550020004_3,WC,CHF1
30852551020004,30852551020004_1,WC,CHF1
30852551020004,30852551020004_2,WC,CHF1
30852551020004,30852551020004_3,WC,CHF1
30852553020004,30852553020004_1,WC,CHF2
30852553020004,30852553020004_2,WC,CHF2
30852553020004,30852553020004_3,WC,CHF2
30852553020004,30852553020004_4,WC,CHF2
30852555020004,30852555020004_1,WC,CFS2
30852555020004,30852555020004_2,WC,CFS2
30852555020004,30852555020004_3,WC,CFS2
30852555020004,30852555020004_4,WC,CFS2
30852556020004,30852556020004_1,EC,CHF3
30852556020004,30852556020004_4,EC,CHF3
30852557020004,30852557020004_1,WC,CFS2
30852557020004,30852557020004_2,WC,CFS2
30852557020004,30852557020004_3,WC,CFS2
30852557020004,30852557020004_4,WC,CFS2
30852558020004,30852558020004_1,WC,CHS1
30852558020004,30852558020004_2,WC,CHS1
30852558020004,30852558020004_3,WC,CHS1
30852558020004,30852558020004_4,WC,CHS1
30852559020004,30852559020004_3,EC,CFF2
30852559020004,30852559020004_4,EC,CFF2
30852560020004,30852560020004_1,EC,CCF2
30852560020004,30852560020004_2,EC,CCF2
30852560020004,30852560020004_3,EC,CCF2
30852560020004,30852560020004_4,EC,CCF2
30852561020004,30852561020004_1,EC,CES1
30852561020004,30852561020004_2,EC,CES1
30852561020004,30852561020004_3,EC,CES1
30852561020004,30852561020004_4,EC,CEG3
30852563020004,30852563020004_1,WC,CFS2
30852563020004,30852563020004_2,WC,CFS2
30852563020004,30852563020004_3,WC,CFS2
30852563020004,30852563020004_4,WC,CFS2
30852564020004,30852564020004_1,EC,CCS3
30852564020004,30852564020004_2,EC,CCS3
30852564020004,30852564020004_3,EC,CCS3
30852564020004,30852564020004_4,EC,CCS3
30852565020004,30852565020004_1,EC,CDG1
30852565020004,30852565020004_2,EC,CDG1
30852565020004,30852565020004_4,EC,CDG1
30852567020004,30852567020004_1,EC,CPS2
30852567020004,30852567020004_2,EC,CPS2
30852567020004,30852567020004_4,EC,CPS2
30852569020004,30852569020004_1,EC,CWF4
30852569020004,30852569020004_2,EC,CWF4
30852569020004,30852569020004_3,EC,CWF4
30852569020004,30852569020004_4,EC,CWF4
30852570020004,30852570020004_1,WC,CFS3
30852570020004,30852570020004_3,WC,CFS3
30852570020004,30852570020004_4,WC,CFS3
30852571020004,30852571020004_1,EC,CFF2
30852571020004,30852571020004_3,EC,CFF2
30852571020004,30852571020004_4,EC,CFF2
30852572020004,30852572020004_1,EC,CWS2
30852572020004,30852572020004_2,EC,CWS2
30852572020004,30852572020004_3,EC,CWS2
30852572020004,30852572020004_4,EC,CWS2
30852574020004,30852574020004_1,WC,CLS3
30852574020004,30852574020004_2,WC,CLS3
30852574020004,30852574020004_3,WC,CLS3
30852574020004,30852574020004_4,WC,CLS3
30852576020004,30852576020004_1,WC,CHF1
30852576020004,30852576020004_2,WC,CHF1
30852576020004,30852576020004_3,WC,CHF1
30852576020004,30852576020004_4,WC,CHF1
30852577020004,30852577020004_4,WC,CFF4
30852578020004,30852578020004_1,WC,CHF2
30852578020004,30852578020004_2,WC,CHF2
30852578020004,30852578020004_3,WC,CHF2
30852578020004,30852578020004_4,WC,CHF2
30852579020004,30852579020004_3,EC,CHS1
30852579020004,30852579020004_4,EC,CHS1
30852580020004,30852580020004_1,EC,CEM2
30852580020004,30852580020004_2,EC,CEM2
30852580020004,30852580020004_4,EC,CEM2
30852581020004,30852581020004_1,EC,CDS6
30852581020004,30852581020004_2,EC,CDS6
30852581020004,30852581020004_3,EC,CDS6
30852581020004,30852581020004_4,EC,CDS6
30852582020004,30852582020004_1,EC,CEG1
30852582020004,30852582020004_2,EC,CEG1
30852582020004,30852582020004_3,EC,CEG1
30852582020004,30852582020004_4,EC,CEG1
30852584020004,30852584020004_1,EC,CDS7
30852584020004,30852584020004_2,EC,CDS7
30852584020004,30852584020004_3,EC,CDG1
30852584020004,30852584020004_4,EC,CDG1
30852585020004,30852585020004_1,EC,CES3
30852585020004,30852585020004_2,EC,CES3
30852585020004,30852585020004_3,EC,CES3
30852585020004,30852585020004_4,EC,CES3
30852586020004,30852586020004_1,WC,CAS4
30852586020004,30852586020004_2,WC,CAS4
30852586020004,30852586020004_3,WC,CMS2
30852586020004,30852586020004_4,WC,CAS4
30852587020004,30852587020004_1,WC,CHS1
30852587020004,30852587020004_2,WC,CHS1
30852587020004,30852587020004_3,WC,CHS1
30852587020004,30852587020004_4,WC,CHS1
30852588020004,30852588020004_1,WC,CFS2
30852588020004,30852588020004_2,WC,CFS2
30852588020004,30852588020004_3,WC,CFS2
30852588020004,30852588020004_4,WC,CFS2
30852590020004,30852590020004_4,EC,CDS7
30852591020004,30852591020004_1,WC,CFS2
30852591020004,30852591020004_2,WC,CFS2
30852591020004,30852591020004_3,WC,CFS2
30852591020004,30852591020004_4,WC,CFS2
30852592020004,30852592020004_1,EC,CES4
30852592020004,30852592020004_2,EC,CES4
30852592020004,30852592020004_3,EC,CES4
30852592020004,30852592020004_4,EC,CES4
30852593020004,30852593020004_1,WC,CMS2
30852593020004,30852593020004_2,WC,CMS2
30852593020004,30852593020004_3,WC,CMS2
30852593020004,30852593020004_4,WC,CMS2
30852595020004,30852595020004_1,WC,CHC2
30852595020004,30852595020004_2,WC,CHC2
30852598020004,30852598020004_1,WC,CMS2
30852598020004,30852598020004_2,WC,CMS2
30852598020004,30852598020004_3,WC,CMS2
30852598020004,30852598020004_4,WC,CMS2
30852599020004,30852599020004_1,WC,CFS2
30852599020004,30852599020004_2,WC,CFS2
30852599020004,30852599020004_3,WC,CFS2
30852599020004,30852599020004_4,WC,CFS2
30852601020004,30852601020004_1,EC,CWS2
30852601020004,30852601020004_2,EC,CWS2
30852601020004,30852601020004_3,EC,CWS2
30852601020004,30852601020004_4,EC,CWS2
30852602020004,30852602020004_1,EC,CES4
30852602020004,30852602020004_2,EC,CES4
30852602020004,30852602020004_4,EC,CES4
30852603020004,30852603020004_1,EC,CFS2
30852603020004,30852603020004_2,EC,CFS2
30852603020004,30852603020004_3,EC,CFS2
30852603020004,30852603020004_4,EC,CFS2
30852604020004,30852604020004_1,EC,CES3
30852604020004,30852604020004_2,EC,CES3
30852604020004,30852604020004_4,EC,CES3
30852605020004,30852605020004_1,EC,CDS6
30852605020004,30852605020004_2,EC,CDS6
30852605020004,30852605020004_3,EC,CDS6
30852605020004,30852605020004_4,EC,CDS6
30852606020004,30852606020004_1,WC,CFS2
30852606020004,30852606020004_2,WC,CFS2
30852606020004,30852606020004_3,WC,CFS2
30852606020004,30852606020004_4,WC,CFS2
30852607020004,30852607020004_1,EC,CDS6
30852607020004,30852607020004_2,EC,CDS6
30852607020004,30852607020004_3,EC,CDS6
30852607020004,30852607020004_4,EC,CDS6
30852609020004,30852609020004_1,EC,CDS7
30852609020004,30852609020004_2,EC,CDS7
30852609020004,30852609020004_3,EC,CDS7
30852609020004,30852609020004_4,EC,CDS7
30852610020004,30852610020004_1,WC,CHS1
30852610020004,30852610020004_2,WC,CHS1
30852610020004,30852610020004_3,WC,CHS1
30852610020004,30852610020004_4,WC,CHS1
30852611020004,30852611020004_1,EC,CES3
30852611020004,30852611020004_2,EC,CES3
30852611020004,30852611020004_3,EC,CES3
30852611020004,30852611020004_4,EC,CES3
30852613020004,30852613020004_1,WC,CHS2
30852613020004,30852613020004_2,WC,CHS2
30852613020004,30852613020004_3,WC,CHS2
30852613020004,30852613020004_4,WC,CHS2
30852614020004,30852614020004_1,EC,CDS6
30852614020004,30852614020004_2,EC,CDS6
30852614020004,30852614020004_3,EC,CDS6
30852615020004,30852615020004_1,EC,CDG1
30852615020004,30852615020004_2,EC,CDG1
30852615020004,30852615020004_3,EC,CDG1
30852615020004,30852615020004_4,EC,CDG1
30852616020004,30852616020004_1,EC,CDS7
30852616020004,30852616020004_2,EC,CDS7
30852616020004,30852616020004_3,EC,CDS7
30852616020004,30852616020004_4,EC,CDS7
30852617020004,30852617020004_1,EC,CEF4
30852617020004,30852617020004_2,EC,CEF4
30852617020004,30852617020004_3,EC,CEF4
30852617020004,30852617020004_4,EC,CEF4
30852618020004,30852618020004_2,WC,CHF1
30852618020004,30852618020004_3,WC,CHS2
30852618020004,30852618020004_4,WC,CHS2
30852621020004,30852621020004_1,EC,CHF3
30852621020004,30852621020004_2,EC,CHF3
30852621020004,30852621020004_3,EC,CHF3
30852621020004,30852621020004_4,EC,CHF3
30852622020004,30852622020004_1,EC,CES4
30852622020004,30852622020004_2,EC,CES4
30852622020004,30852622020004_3,EC,CES4
30852622020004,30852622020004_4,EC,CES4
30852623020004,30852623020004_1,WC,CHF1
30852623020004,30852623020004_2,WC,CHF1
30852623020004,30852623020004_3,WC,CHF1
30852623020004,30852623020004_4,WC,CHF1
30852624020004,30852624020004_1,EC,CMS1
30852624020004,30852624020004_2,EC,CMS1
30852624020004,30852624020004_3,EC,CMS1
30852624020004,30852624020004_4,EC,CMS1
30852627020004,30852627020004_1,WC,CFF1
30852627020004,30852627020004_2,WC,CFF1
30852627020004,30852627020004_3,WC,CFF1
30852627020004,30852627020004_4,WC,CFF1
30852631020004,30852631020004_4,EC,CPS2
345933247489998,345933247489998_1,WC,CHS5
345933247489998,345933247489998_2,WC,CHS5
345933247489998,345933247489998_3,WC,CHS5
345933247489998,345933247489998_4,WC,CHS5
345933255489998,345933255489998_1,EC,CPG2
345933255489998,345933255489998_2,EC,CPG2
345933255489998,345933255489998_3,EC,CPG2
345933255489998,345933255489998_4,EC,CPG2
345933334489998,345933334489998_2,WC,CHM1
345933336489998,345933336489998_1,WC,CHM1
345933336489998,345933336489998_3,WC,CHM1
345933347489998,345933347489998_1,WC,CHF2
345933347489998,345933347489998_2,WC,CHF2
345933347489998,345933347489998_3,WC,CHF2
345933347489998,345933347489998_4,WC,CHF2
345933370489998,345933370489998_1,EC,CPG2
345933370489998,345933370489998_2,EC,CPG2
345933370489998,345933370489998_3,EC,CPG2
345933370489998,345933370489998_4,EC,CPG2
345933394489998,345933394489998_1,EC,CMF1
345933394489998,345933394489998_2,EC,CMF1
345933394489998,345933394489998_3,EC,CMF1
345933400489998,345933400489998_1,EC,CFF1
345933400489998,345933400489998_2,EC,CFF1
345933400489998,345933400489998_3,EC,CFF1
345933400489998,345933400489998_4,EC,CFF1
345933401489998,345933401489998_1,EC,CEG3
345933401489998,345933401489998_2,EC,CEG3
345933401489998,345933401489998_3,EC,CEG3
345933401489998,345933401489998_4,EC,CEG3
345933406489998,345933406489998_1,EC,CEF2
345933406489998,345933406489998_2,EC,CEF2
345933406489998,345933406489998_3,EC,CEF2
345933406489998,345933406489998_4,EC,CEF2
345933421489998,345933421489998_1,WC,CHS1
345933421489998,345933421489998_2,WC,CHS1
345933421489998,345933421489998_4,WC,CHS1
345933428489998,345933428489998_1,EC,CES4
345933428489998,345933428489998_2,EC,CES4
345933428489998,345933428489998_3,EC,CES4
345933430489998,345933430489998_1,WC,CHF1
345933430489998,345933430489998_2,WC,CHF1
345933430489998,345933430489998_3,WC,CHF1
345933430489998,345933430489998_4,WC,CHF1
345933431489998,345933431489998_1,WC,CHF1
345933431489998,345933431489998_2,WC,CHF1
345933431489998,345933431489998_3,WC,CHF1
345933431489998,345933431489998_4,WC,CHF1
345933432489998,345933432489998_1,WC,CHS5
345933432489998,345933432489998_2,WC,CHS5
345933432489998,345933432489998_3,WC,CHS5
345933432489998,345933432489998_4,WC,CHS5
345933490489998,345933490489998_4,EC,CDG1
345933511489998,345933511489998_1,EC,CEF4
345933511489998,345933511489998_2,EC,CEF4
345933511489998,345933511489998_3,EC,CEF4
345933511489998,345933511489998_4,EC,CEF4
345933512489998,345933512489998_1,EC,CCS3
345933512489998,345933512489998_2,EC,CCS3
345933512489998,345933512489998_3,EC,CCS3
345933512489998,345933512489998_4,EC,CCS3
345933522489998,345933522489998_1,EC,CP
345933522489998,345933522489998_2,EC,CP
345933522489998,345933522489998_4,EC,CP
345933524489998,345933524489998_1,EC,CPS5
345933524489998,345933524489998_2,EC,CPS5
345933524489998,345933524489998_3,EC,CPS5
345933524489998,345933524489998_4,EC,CPS5
345933530489998,345933530489998_1,EC,CDS7
345933530489998,345933530489998_2,EC,CDS7
345933530489998,345933530489998_3,EC,CDS7
345933621489998,345933621489998_1,EC,CHF3
345933621489998,345933621489998_2,EC,CHF3
345933621489998,345933621489998_3,EC,CHF3
345933621489998,345933621489998_4,EC,CHF3
345933622489998,345933622489998_1,EC,CD
345933622489998,345933622489998_2,EC,CD
345933622489998,345933622489998_3,EC,CD
345933622489998,345933622489998_4,EC,CD
345933660489998,345933660489998_1,EC,CES3
345933660489998,345933660489998_2,EC,CES3
345933660489998,345933660489998_3,EC,CES3
345933660489998,345933660489998_4,EC,CES3
345933661489998,345933661489998_1,EC,CDS6
345933661489998,345933661489998_2,EC,CDS6
345933661489998,345933661489998_3,EC,CDS6
345933661489998,345933661489998_4,EC,CDS6
345933663489998,345933663489998_1,EC,CDS7
345933663489998,345933663489998_2,EC,CDS7
345933663489998,345933663489998_3,EC,CDS7
345933663489998,345933663489998_4,EC,CDS7
345933664489998,345933664489998_1,WC,CHF1
345933664489998,345933664489998_2,WC,CHF1
345933664489998,345933664489998_3,WC,CHF1
345933664489998,345933664489998_4,WC,CHF1
345933678489998,345933678489998_1,EC,CWF3
345933678489998,345933678489998_2,EC,CWF3
345933678489998,345933678489998_3,EC,CDS7
345933678489998,345933678489998_4,EC,CWF3
345933690489998,345933690489998_3,WC,CHF1
345933690489998,345933690489998_4,WC,CHF1
345933707489998,345933707489998_1,EC,CWG1
345933707489998,345933707489998_2,EC,CWG1
345933707489998,345933707489998_3,EC,CDS6
345933707489998,345933707489998_4,EC,CWG1
345933710489998,345933710489998_1,WC,CHS1
345933710489998,345933710489998_2,WC,CHS1
345933710489998,345933710489998_3,WC,CHS1
345933711489998,345933711489998_3,EC,CDS7
345933711489998,345933711489998_4,EC,CDS6
345933741489998,345933741489998_1,EC,CES4
345933741489998,345933741489998_2,EC,CES4
345933741489998,345933741489998_3,EC,CES4
345933741489998,345933741489998_4,EC,CES4
345933784489998,345933784489998_3,WC,CFS2
345933784489998,345933784489998_4,WC,CFS2
345933809489998,345933809489998_1,EC,CES4
345933809489998,345933809489998_2,EC,CES4
345933809489998,345933809489998_3,EC,CES4
345933809489998,345933809489998_4,EC,CES4
345933841489998,345933841489998_1,WC,CMS2
345933841489998,345933841489998_2,WC,CMS2
345933841489998,345933841489998_3,WC,CMS2
345933841489998,345933841489998_4,WC,CMS2
345933863489998,345933863489998_1,EC,CES1
345933863489998,345933863489998_2,EC,CES1
345933863489998,345933863489998_3,EC,CES1
345933863489998,345933863489998_4,EC,CES1
345933888489998,345933888489998_1,EC,CDS6
345933888489998,345933888489998_4,EC,CDS6
345933889489998,345933889489998_1,EC,CDS6
345933889489998,345933889489998_2,EC,CDS6
345933889489998,345933889489998_3,EC,CDS6
345933889489998,345933889489998_4,EC,CDS6
345933893489998,345933893489998_1,EC,CPG2
345933893489998,345933893489998_2,EC,CPG2
345933893489998,345933893489998_3,EC,CPG2
345933893489998,345933893489998_4,EC,CPG2
345933895489998,345933895489998_1,EC,CCS3
345933895489998,345933895489998_2,EC,CCS3
345933895489998,345933895489998_3,EC,CCS3
345933895489998,345933895489998_4,EC,CCS3
345933902489998,345933902489998_1,EC,HOG1
345933902489998,345933902489998_2,EC,HOG1
345933902489998,345933902489998_3,EC,HOG1
345933902489998,345933902489998_4,EC,HOG1
345933921489998,345933921489998_1,EC,CHS1
345933921489998,345933921489998_3,EC,CHS1
345933921489998,345933921489998_4,EC,CHS1
345933923489998,345933923489998_4,WC,CHF1
345933927489998,345933927489998_1,EC,CDG1
345933927489998,345933927489998_2,EC,CDG1
345933927489998,345933927489998_4,EC,CDG1
345933937489998,345933937489998_1,WC,CHS6
345933937489998,345933937489998_4,WC,CHS6
345933943489998,345933943489998_1,EC,CDS6
345933943489998,345933943489998_2,EC,CPS2
345933943489998,345933943489998_3,EC,CDS6
345933943489998,345933943489998_4,EC,CDS6
345933959489998,345933959489998_1,WC,CHS5
345933959489998,345933959489998_2,WC,CHS5
345933959489998,345933959489998_3,WC,CHS5
345933959489998,345933959489998_4,WC,CHS5
345934013489998,345934013489998_1,WC,CMS3
345934013489998,345934013489998_2,WC,CMS3
345934013489998,345934013489998_3,WC,CMS3
345934013489998,345934013489998_4,WC,CMS3
345934017489998,345934017489998_2,EC,CES2
345934017489998,345934017489998_3,EC,CES2
345934017489998,345934017489998_4,EC,CES2
345934018489998,345934018489998_1,EC,CES2
345934018489998,345934018489998_3,EC,CES2
345934018489998,345934018489998_4,EC,CES2
345934062489998,345934062489998_1,WC,CWG1
345934062489998,345934062489998_2,WC,CWG1
345934062489998,345934062489998_3,WC,CWG1
345934062489998,345934062489998_4,WC,CWG1
345934090489998,345934090489998_1,EC,CWG1
345934090489998,345934090489998_2,EC,CWG1
345934090489998,345934090489998_3,EC,CWG1
345934090489998,345934090489998_4,EC,CWG1
345934120489998,345934120489998_2,WC,CMS2
345934121489998,345934121489998_1,EC,HOG2
345934121489998,345934121489998_2,EC,HOG2
345934121489998,345934121489998_3,EC,HOG2
345934178489998,345934178489998_1,EC,CEF4
345934178489998,345934178489998_2,EC,CEF4
345934178489998,345934178489998_3,EC,CEF4
345934178489998,345934178489998_4,EC,CEF4
345934195489998,345934195489998_1,WC,CFS2
345934195489998,345934195489998_2,WC,CFS2
345934195489998,345934195489998_3,WC,CFS2
345934195489998,345934195489998_4,WC,CFS2
345934224489998,345934224489998_4,WC,CHF1
345934245489998,345934245489998_1,EC,CMS3
345934245489998,345934245489998_2,EC,CMS3
345934245489998,345934245489998_4,EC,CMS3
345934252489998,345934252489998_1,WC,CHS1
345934252489998,345934252489998_3,WC,CHS1
345934256489998,345934256489998_1,WC,CHS1
345934256489998,345934256489998_2,WC,CHS1
345934256489998,345934256489998_4,WC,CHS1
345934285489998,345934285489998_1,WC,CHS1
345934285489998,345934285489998_3,WC,CHS1
345934285489998,345934285489998_4,WC,CHS1
345934296489998,345934296489998_1,EC,CPS5
345934296489998,345934296489998_2,EC,CPS5
345934296489998,345934296489998_3,EC,CPS5
345934296489998,345934296489998_4,EC,CPS5
345934302489998,345934302489998_1,WC,CHM1
345934302489998,345934302489998_2,WC,CHM1
345934304489998,345934304489998_1,WC,CFS2
345934304489998,345934304489998_2,WC,CFS2
345934304489998,345934304489998_3,WC,CFS2
345934304489998,345934304489998_4,WC,CFS2
345934333489998,345934333489998_3,WC,CHS1
345934333489998,345934333489998_4,WC,CHS1
345934367489998,345934367489998_1,EC,CDS7
345934367489998,345934367489998_2,EC,CDS7
345934367489998,345934367489998_3,EC,CDS7
345934367489998,345934367489998_4,EC,CDS7
345934370489998,345934370489998_1,EC,CDS8
345934370489998,345934370489998_2,EC,CDS8
345934370489998,345934370489998_3,EC,CDS8
345934370489998,345934370489998_4,EC,CDS8
345934376489998,345934376489998_1,WC,CFS1
345934376489998,345934376489998_2,WC,CFS1
345934376489998,345934376489998_3,WC,CFS1
345934376489998,345934376489998_4,WC,CFS1
345934427489998,345934427489998_1,EC,CDS6
345934427489998,345934427489998_2,EC,CDS6
345934427489998,345934427489998_3,EC,CDS6
345934427489998,345934427489998_4,EC,CDS6
345934441489998,345934441489998_2,EC,CDG1
345934441489998,345934441489998_3,EC,CDG1
345934441489998,345934441489998_4,EC,CDG1
345934442489998,345934442489998_1,EC,CDG3
345934442489998,345934442489998_4,EC,CDG3
345934486489998,345934486489998_1,EC,CWG1
345934486489998,345934486489998_2,EC,CWG1
345934486489998,345934486489998_4,EC,CWG1
345934487489998,345934487489998_1,EC,CWS3
345934487489998,345934487489998_2,EC,CWS3
345934487489998,345934487489998_4,EC,CWS3
345934519489998,345934519489998_1,WC,CFS1
345934519489998,345934519489998_2,WC,CFS1
345934519489998,345934519489998_3,WC,CFS1
345934519489998,345934519489998_4,WC,CFS1
345934521489998,345934521489998_1,WC,CMS2
345934521489998,345934521489998_2,WC,CMS2
345934521489998,345934521489998_3,WC,CMS2
345934521489998,345934521489998_4,WC,CMS2
345934522489998,345934522489998_1,WC,CHS1
345934522489998,345934522489998_2,WC,CHS1
345934522489998,345934522489998_3,WC,CHS1
345934522489998,345934522489998_4,WC,CHS1
345934540489998,345934540489998_1,EC,CDS6
345934540489998,345934540489998_2,EC,CDS6
345934540489998,345934540489998_3,EC,CDS6
345934540489998,345934540489998_4,EC,CDS6
345934580489998,345934580489998_1,EC,CP
345934580489998,345934580489998_4,EC,CP
345934605489998,345934605489998_1,WC,CFS2
345934605489998,345934605489998_2,WC,CFS2
345934605489998,345934605489998_4,WC,CFS2
345934638489998,345934638489998_1,EC,CDG1
345934638489998,345934638489998_2,EC,CDG1
345934638489998,345934638489998_3,EC,CDG1
345934638489998,345934638489998_4,EC,CDG1
345934690489998,345934690489998_1,EC,CWS5
345934690489998,345934690489998_4,EC,CWS5
345934702489998,345934702489998_2,EC,CDG1
345934711489998,345934711489998_1,EC,CDS6
345934711489998,345934711489998_2,EC,CDS6
345934711489998,345934711489998_3,EC,CDS6
345934711489998,345934711489998_4,EC,CDS6
345934712489998,345934712489998_1,EC,CES2
345934712489998,345934712489998_2,EC,CES2
345934712489998,345934712489998_3,EC,CES2
345934712489998,345934712489998_4,EC,CES2
345934738489998,345934738489998_1,WC,CHS1
345934738489998,345934738489998_2,WC,CHS1
345934738489998,345934738489998_4,WC,CHS1
345934804489998,345934804489998_4,EC,CES3
345934864489998,345934864489998_1,EC,CFS2
345934864489998,345934864489998_2,EC,CFS2
345934864489998,345934864489998_3,EC,CFS2
345934864489998,345934864489998_4,EC,CFS2
345934865489998,345934865489998_2,WC,CHF1
345934865489998,345934865489998_3,WC,CHF1
345934865489998,345934865489998_4,WC,CHF1
345934866489998,345934866489998_1,WC,CMS2
345934866489998,345934866489998_2,WC,CMS2
345934866489998,345934866489998_3,WC,CMS2
345934866489998,345934866489998_4,WC,CMS2
345934870489998,345934870489998_3,WC,CHF2
345934885489998,345934885489998_2,WC,CHF1
345934885489998,345934885489998_3,WC,CHF1
345934885489998,345934885489998_4,WC,CHF1
345934887489998,345934887489998_3,EC,CDG1
345934892489998,345934892489998_2,EC,CDS7
345934892489998,345934892489998_4,EC,CDS7
345934897489998,345934897489998_1,EC,CD
345934897489998,345934897489998_2,EC,CD
345934897489998,345934897489998_3,EC,CD
345934897489998,345934897489998_4,EC,CD
345934898489998,345934898489998_1,EC,CFS2
345934898489998,345934898489998_2,EC,CFS2
345934898489998,345934898489998_3,EC,CFS2
